source_kind,source_file,sheet_row,export_record_id,deal_id,deal_name,stage_or_subject,zoho_tag,zoho_task_status,modified_time,fluxo,expected_action_template_id,expected_integration_id,map_key_or_note,found_in_game4u,game4u_status,game4u_id,game4u_integration_id,search_window
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1049,zcrm_6810867000060923082,6810867000052563624,zcrm_6810867000052563624,Gerar Boletos,,,2026-03-24 14:44:53,Cobrança,revisaprev_at_042,zoho-deal-6810867000052563624-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1050,zcrm_6810867000060923096,6810867000052338308,zcrm_6810867000052338308,Passagem de Bastão Consignado,,,2026-03-24 14:53:04,Cobrança,revisaprev_at_044,zoho-deal-6810867000052338308-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1051,zcrm_6810867000060923165,6810867000053344006,zcrm_6810867000053344006,Negociação Pagto,,,2026-03-24 16:48:09,Cobrança,revisaprev_at_041,zoho-deal-6810867000053344006-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1052,zcrm_6810867000060976001,6810867000057128363,zcrm_6810867000057128363,Gerar Boletos,,,2026-03-23 16:38:30,Cobrança,revisaprev_at_042,zoho-deal-6810867000057128363-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1053,zcrm_6810867000060976032,6810867000060757016,zcrm_6810867000060757016,Gerar Boletos,,,2026-03-23 16:49:59,Cobrança,revisaprev_at_042,zoho-deal-6810867000060757016-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1054,zcrm_6810867000061004182,6810867000056815966,zcrm_6810867000056815966,Negociação Pagto,,,2026-03-24 10:30:25,Cobrança,revisaprev_at_041,zoho-deal-6810867000056815966-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1055,zcrm_6810867000061004214,6810867000056979870,zcrm_6810867000056979870,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:21:00,Cobrança,revisaprev_at_040,zoho-deal-6810867000056979870-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1056,zcrm_6810867000061004229,6810867000056992037,zcrm_6810867000056992037,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:22:13,Cobrança,revisaprev_at_040,zoho-deal-6810867000056992037-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1057,zcrm_6810867000061004246,6810867000057140302,zcrm_6810867000057140302,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:23:37,Cobrança,revisaprev_at_040,zoho-deal-6810867000057140302-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1058,zcrm_6810867000061004261,6810867000059001727,zcrm_6810867000059001727,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:26:25,Cobrança,revisaprev_at_040,zoho-deal-6810867000059001727-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1059,zcrm_6810867000061004276,6810867000060454093,zcrm_6810867000060454093,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:27:57,Cobrança,revisaprev_at_040,zoho-deal-6810867000060454093-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1060,zcrm_6810867000061004291,6810867000060634220,zcrm_6810867000060634220,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 11:29:55,Cobrança,revisaprev_at_040,zoho-deal-6810867000060634220-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1061,zcrm_6810867000061004319,6810867000055855536,zcrm_6810867000055855536,Negociação Pagto,,,2026-03-24 13:42:09,Cobrança,revisaprev_at_041,zoho-deal-6810867000055855536-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1062,zcrm_6810867000061010877,6810867000056210005,zcrm_6810867000056210005,Negociação Pagto,,,2026-03-24 14:21:39,Cobrança,revisaprev_at_041,zoho-deal-6810867000056210005-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1063,zcrm_6810867000061010893,6810867000056815966,zcrm_6810867000056815966,Gerar Boletos,,,2026-03-24 14:22:21,Cobrança,revisaprev_at_042,zoho-deal-6810867000056815966-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1064,zcrm_6810867000061010908,6810867000054424471,zcrm_6810867000054424471,Passagem de Bastão Consignado,,,2026-03-24 16:41:34,Cobrança,revisaprev_at_044,zoho-deal-6810867000054424471-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1065,zcrm_6810867000061226231,6810867000056837835,zcrm_6810867000056837835,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 09:40:41,Cobrança,revisaprev_at_040,zoho-deal-6810867000056837835-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1066,zcrm_6810867000061234094,6810867000056988007,zcrm_6810867000056988007,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 09:42:42,Cobrança,revisaprev_at_040,zoho-deal-6810867000056988007-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1067,zcrm_6810867000061238285,6810867000056837835,zcrm_6810867000056837835,Negociação Pagto,,,2026-03-24 10:33:02,Cobrança,revisaprev_at_041,zoho-deal-6810867000056837835-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1068,zcrm_6810867000061257033,6810867000056988007,zcrm_6810867000056988007,Negociação Pagto,,,2026-03-24 11:02:06,Cobrança,revisaprev_at_041,zoho-deal-6810867000056988007-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1069,zcrm_6810867000061399071,6810867000061293961,zcrm_6810867000061293961,Docs Iniciais - Orientação 1° Pagto,,,2026-03-24 16:03:33,Cobrança,revisaprev_at_040,zoho-deal-6810867000061293961-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1070,zcrm_6810867000061656030,6810867000050762062,zcrm_6810867000050762062,Passagem de Bastão Consignado,,,2026-03-25 09:31:34,Cobrança,revisaprev_at_044,zoho-deal-6810867000050762062-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1071,zcrm_6810867000061656039,6810867000042306120,zcrm_6810867000042306120,Passagem de Bastão Consignado,,,2026-03-25 09:34:31,Cobrança,revisaprev_at_044,zoho-deal-6810867000042306120-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1072,zcrm_6810867000061674007,6810867000054204452,zcrm_6810867000054204452,Negociação Pagto,,,2026-03-25 09:24:26,Cobrança,revisaprev_at_041,zoho-deal-6810867000054204452-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1073,zcrm_6810867000061674420,6810867000057140302,zcrm_6810867000057140302,Negociação Pagto,,,2026-03-25 10:06:07,Cobrança,revisaprev_at_041,zoho-deal-6810867000057140302-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1074,zcrm_6810867000061674453,6810867000056786340,zcrm_6810867000056786340,Negociação Pagto,,,2026-03-25 10:12:57,Cobrança,revisaprev_at_041,zoho-deal-6810867000056786340-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1075,zcrm_6810867000061680308,6810867000060447223,zcrm_6810867000060447223,Docs Iniciais - Orientação 1° Pagto,,,2026-03-25 10:03:35,Cobrança,revisaprev_at_040,zoho-deal-6810867000060447223-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1076,zcrm_6810867000061694152,6810867000057160306,zcrm_6810867000057160306,Docs Iniciais - Orientação 1° Pagto,,,2026-03-25 10:01:28,Cobrança,revisaprev_at_040,zoho-deal-6810867000057160306-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1077,zcrm_6810867000061709001,6810867000054635441,zcrm_6810867000054635441,Negociação Pagto,,,2026-03-25 10:04:10,Cobrança,revisaprev_at_041,zoho-deal-6810867000054635441-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1078,zcrm_6810867000061709029,6810867000051985195,zcrm_6810867000051985195,Passagem de Bastão Consignado,,,2026-03-25 10:16:28,Cobrança,revisaprev_at_044,zoho-deal-6810867000051985195-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1079,zcrm_6810867000061709038,6810867000055864832,zcrm_6810867000055864832,Passagem de Bastão Consignado,,,2026-03-25 10:19:53,Cobrança,revisaprev_at_044,zoho-deal-6810867000055864832-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1080,zcrm_6810867000061731064,6810867000050732420,zcrm_6810867000050732420,Gerar Boletos,,,2026-03-25 11:59:00,Cobrança,revisaprev_at_042,zoho-deal-6810867000050732420-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1081,zcrm_6810867000061731097,6810867000054138036,zcrm_6810867000054138036,Gerar Boletos,,,2026-03-25 12:46:01,Cobrança,revisaprev_at_042,zoho-deal-6810867000054138036-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1082,zcrm_6810867000061731111,6810867000050349921,zcrm_6810867000050349921,Gerar Boletos,,,2026-03-25 12:54:29,Cobrança,revisaprev_at_042,zoho-deal-6810867000050349921-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1083,zcrm_6810867000061731139,6810867000053112423,zcrm_6810867000053112423,Gerar Boletos,,,2026-03-25 13:05:18,Cobrança,revisaprev_at_042,zoho-deal-6810867000053112423-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1084,zcrm_6810867000061756418,6810867000060447223,zcrm_6810867000060447223,Negociação Pagto,,,2026-03-25 11:38:53,Cobrança,revisaprev_at_041,zoho-deal-6810867000060447223-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1085,zcrm_6810867000061775078,6810867000055812741,zcrm_6810867000055812741,Passagem de Bastão Consignado,,,2026-03-25 11:46:05,Cobrança,revisaprev_at_044,zoho-deal-6810867000055812741-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1086,zcrm_6810867000061775087,6810867000050550935,zcrm_6810867000050550935,Gerar Boletos,,,2026-03-25 11:52:31,Cobrança,revisaprev_at_042,zoho-deal-6810867000050550935-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1087,zcrm_6810867000061775111,6810867000054464329,zcrm_6810867000054464329,Gerar Boletos,,,2026-03-25 11:57:52,Cobrança,revisaprev_at_042,zoho-deal-6810867000054464329-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1088,zcrm_6810867000061775151,6810867000051261013,zcrm_6810867000051261013,Gerar Link,,,2026-03-25 12:44:59,Cobrança,revisaprev_at_043,zoho-deal-6810867000051261013-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1089,zcrm_6810867000061775327,6810867000053282050,zcrm_6810867000053282050,Gerar Link,,,2026-03-25 14:21:18,Cobrança,revisaprev_at_043,zoho-deal-6810867000053282050-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1090,zcrm_6810867000061956086,6810867000053303018,zcrm_6810867000053303018,Gerar Boletos,,,2026-03-25 14:52:27,Cobrança,revisaprev_at_042,zoho-deal-6810867000053303018-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1091,zcrm_6810867000061956095,6810867000057140302,zcrm_6810867000057140302,Gerar Link,,,2026-03-25 15:01:23,Cobrança,revisaprev_at_043,zoho-deal-6810867000057140302-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1092,zcrm_6810867000061956112,6810867000057140302,zcrm_6810867000057140302,Gerar Boletos,,,2026-03-25 15:05:14,Cobrança,revisaprev_at_042,zoho-deal-6810867000057140302-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1093,zcrm_6810867000061956139,6810867000054421990,zcrm_6810867000054421990,Passagem de Bastão Consignado,,,2026-03-25 15:20:10,Cobrança,revisaprev_at_044,zoho-deal-6810867000054421990-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1094,zcrm_6810867000061956154,6810867000060454093,zcrm_6810867000060454093,Negociação Pagto,,,2026-03-25 15:31:26,Cobrança,revisaprev_at_041,zoho-deal-6810867000060454093-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1095,zcrm_6810867000061956163,6810867000060454093,zcrm_6810867000060454093,Docs Iniciais - Orientação 1° Pagto,,,2026-03-25 15:31:28,Cobrança,revisaprev_at_040,zoho-deal-6810867000060454093-action-revisaprev_at_040,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1096,zcrm_6810867000061956177,6810867000054111105,zcrm_6810867000054111105,Gerar Boletos,,,2026-03-25 15:38:40,Cobrança,revisaprev_at_042,zoho-deal-6810867000054111105-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1097,zcrm_6810867000061956186,6810867000060454093,zcrm_6810867000060454093,Negociação Pagto,,,2026-03-25 15:44:51,Cobrança,revisaprev_at_041,zoho-deal-6810867000060454093-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1098,zcrm_6810867000061956200,6810867000060454093,zcrm_6810867000060454093,Gerar Link,,,2026-03-25 15:49:54,Cobrança,revisaprev_at_043,zoho-deal-6810867000060454093-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1099,zcrm_6810867000061956241,6810867000056210005,zcrm_6810867000056210005,Gerar Boletos,,,2026-03-25 16:19:56,Cobrança,revisaprev_at_042,zoho-deal-6810867000056210005-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1100,zcrm_6810867000061956311,6810867000057816011,zcrm_6810867000057816011,Sem Negociação Pagto (Inad/Perda),,,2026-03-25 16:50:30,Cobrança,,,UNMAPPED_STAGE:Sem Negociação Pagto (Inad/Perda),no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1101,zcrm_6810867000061956320,6810867000057816011,zcrm_6810867000057816011,Gerar Link,,,2026-03-25 16:50:31,Cobrança,revisaprev_at_043,zoho-deal-6810867000057816011-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1102,zcrm_6810867000061956329,6810867000057816011,zcrm_6810867000057816011,Negociação Pagto,,,2026-03-25 16:50:32,Cobrança,revisaprev_at_041,zoho-deal-6810867000057816011-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1103,zcrm_6810867000061956338,6810867000057816011,zcrm_6810867000057816011,Gerar Boletos,,,2026-03-25 16:50:34,Cobrança,revisaprev_at_042,zoho-deal-6810867000057816011-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1104,zcrm_6810867000061956352,6810867000055855536,zcrm_6810867000055855536,Gerar Boletos,,,2026-03-25 16:51:43,Cobrança,revisaprev_at_042,zoho-deal-6810867000055855536-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1105,zcrm_6810867000061967258,6810867000056374109,zcrm_6810867000056374109,Negociação Pagto,,,2026-03-26 09:48:10,Cobrança,revisaprev_at_041,zoho-deal-6810867000056374109-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1106,zcrm_6810867000061967485,6810867000054111105,zcrm_6810867000054111105,Passagem de Bastão Consignado,,,2026-03-26 10:27:50,Cobrança,revisaprev_at_044,zoho-deal-6810867000054111105-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1107,zcrm_6810867000061967534,6810867000057816011,zcrm_6810867000057816011,Passagem de Bastão Consignado,,,2026-03-26 10:40:39,Cobrança,revisaprev_at_044,zoho-deal-6810867000057816011-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1108,zcrm_6810867000061967636,6810867000056815966,zcrm_6810867000056815966,Passagem de Bastão Consignado,,,2026-03-26 10:56:11,Cobrança,revisaprev_at_044,zoho-deal-6810867000056815966-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1109,zcrm_6810867000061967765,6810867000050349921,zcrm_6810867000050349921,Passagem de Bastão Consignado,,,2026-03-26 11:27:29,Cobrança,revisaprev_at_044,zoho-deal-6810867000050349921-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1110,zcrm_6810867000061967826,6810867000050732420,zcrm_6810867000050732420,Passagem de Bastão Consignado,,,2026-03-26 11:37:17,Cobrança,revisaprev_at_044,zoho-deal-6810867000050732420-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1111,zcrm_6810867000061967978,6810867000056168356,zcrm_6810867000056168356,Gerar Boletos,,,2026-03-26 13:34:38,Cobrança,revisaprev_at_042,zoho-deal-6810867000056168356-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1112,zcrm_6810867000061967992,6810867000054204452,zcrm_6810867000054204452,Gerar Link,,,2026-03-26 13:37:20,Cobrança,revisaprev_at_043,zoho-deal-6810867000054204452-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1113,zcrm_6810867000061969244,6810867000052183187,zcrm_6810867000052183187,Gerar Boletos,,,2026-03-25 16:02:29,Cobrança,revisaprev_at_042,zoho-deal-6810867000052183187-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1114,zcrm_6810867000061969253,6810867000052183187,zcrm_6810867000052183187,Passagem de Bastão Consignado,,,2026-03-25 16:02:32,Cobrança,revisaprev_at_044,zoho-deal-6810867000052183187-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1115,zcrm_6810867000061975001,6810867000055594818,zcrm_6810867000055594818,Gerar Boletos,,,2026-03-25 14:42:09,Cobrança,revisaprev_at_042,zoho-deal-6810867000055594818-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1116,zcrm_6810867000061975110,6810867000055842462,zcrm_6810867000055842462,Gerar Link,,,2026-03-25 15:35:21,Cobrança,revisaprev_at_043,zoho-deal-6810867000055842462-action-revisaprev_at_043,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1117,zcrm_6810867000061975157,6810867000055824630,zcrm_6810867000055824630,Gerar Boletos,,,2026-03-25 15:47:08,Cobrança,revisaprev_at_042,zoho-deal-6810867000055824630-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1118,zcrm_6810867000061975191,6810867000061293961,zcrm_6810867000061293961,Negociação Pagto,,,2026-03-25 16:11:30,Cobrança,revisaprev_at_041,zoho-deal-6810867000061293961-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1119,zcrm_6810867000061975225,6810867000055850519,zcrm_6810867000055850519,Gerar Boletos,,,2026-03-25 16:18:11,Cobrança,revisaprev_at_042,zoho-deal-6810867000055850519-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1120,zcrm_6810867000061975260,6810867000055850519,zcrm_6810867000055850519,Passagem de Bastão Consignado,,,2026-03-25 16:33:40,Cobrança,revisaprev_at_044,zoho-deal-6810867000055850519-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1121,zcrm_6810867000061975274,6810867000054464329,zcrm_6810867000054464329,Passagem de Bastão Consignado,,,2026-03-25 16:39:33,Cobrança,revisaprev_at_044,zoho-deal-6810867000054464329-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1122,zcrm_6810867000061975305,6810867000053312071,zcrm_6810867000053312071,Negociação Pagto,,,2026-03-25 16:50:48,Cobrança,revisaprev_at_041,zoho-deal-6810867000053312071-action-revisaprev_at_041,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1123,zcrm_6810867000062222400,6810867000048130121,zcrm_6810867000048130121,Passagem de Bastão Consignado,,,2026-03-26 09:27:37,Cobrança,revisaprev_at_044,zoho-deal-6810867000048130121-action-revisaprev_at_044,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
Cobrança,HIstórico Movimentações - Cobrança Março (1).xlsx,1124,zcrm_6810867000062222414,6810867000061293961,zcrm_6810867000061293961,Gerar Boletos,,,2026-03-26 09:32:40,Cobrança,revisaprev_at_042,zoho-deal-6810867000061293961-action-revisaprev_at_042,,no,,,,2026-01-01T00:00:00.000Z .. 2026-06-30T23:59:59.999Z
